feedback_id,attendee_id,session_id,rating,comments
FB26965,ATT00965,P86XYFSW,3,Good content but could use more real-world examples
FB26966,ATT00966,P86XYFSW,3,Interesting topic but needed more depth
FB26967,ATT00967,P86XYFSW,4,"Amazing content, perhaps add more time for questions"
FB26969,ATT00969,P86XYFSW,5,"Great presentation, could include more case studies"
FB26970,ATT00970,P86XYFSW,5,"Very informative, would love more deep dives"
FB26973,ATT00973,P86XYFSW,4,"Perfect pace, could include more industry examples"
FB26974,ATT00974,P86XYFSW,4,"Great presentation, could include more case studies"
FB26975,ATT00975,P86XYFSW,3,Would benefit from more Q&A time
FB26976,ATT00976,P86XYFSW,4,"Well structured, could add more interactive elements"
FB26977,ATT00977,P86XYFSW,5,"Really enjoyed it, would love more technical details"
FB26978,ATT00978,P86XYFSW,2,Technical issues disrupted the flow
FB26979,ATT00979,P86XYFSW,2,More code examples would be helpful
FB26982,ATT00982,P86XYFSW,4,"Very informative, would love more deep dives"
FB26983,ATT00983,P86XYFSW,5,"Great presentation, could include more case studies"
FB26984,ATT00984,P86XYFSW,2,Content felt disorganized
FB26985,ATT00985,P86XYFSW,3,Good content but could use more real-world examples
FB26986,ATT00986,P86XYFSW,2,More code examples would be helpful
FB26987,ATT00987,P86XYFSW,3,"Decent presentation, could be more interactive"
FB26992,ATT00992,P86XYFSW,3,"Decent presentation, could be more interactive"
FB26993,ATT00993,P86XYFSW,4,"Perfect pace, could include more industry examples"
FB26994,ATT00994,P86XYFSW,3,Would be better with more hands-on exercises
FB26995,ATT00995,P86XYFSW,5,"Really enjoyed it, would love more technical details"
FB26996,ATT00996,P86XYFSW,3,Good content but could use more real-world examples
FB26997,ATT00997,P86XYFSW,3,Would benefit from more Q&A time
FB26998,ATT00998,P86XYFSW,1,Needed more practical examples
FB26999,ATT00999,P86XYFSW,5,"Amazing content, perhaps add more time for questions"
FB27000,ATT01000,P86XYFSW,2,The pace was too fast to follow
FB27001,ATT00001,3H9HBL2D,4,"Very informative, would love more deep dives"
FB27002,ATT00002,3H9HBL2D,5,"Fantastic session, consider adding workshop elements"
FB27003,ATT00003,3H9HBL2D,2,Content was too advanced for the target audience
FB27004,ATT00004,3H9HBL2D,5,"Perfect pace, could include more industry examples"
FB27005,ATT00005,3H9HBL2D,4,"Really enjoyed it, would love more technical details"
FB27006,ATT00006,3H9HBL2D,2,Content felt disorganized
FB27007,ATT00007,3H9HBL2D,4,"Well structured, could add more interactive elements"
FB27009,ATT00009,3H9HBL2D,4,"Excellent content, maybe add more advanced topics"
FB27011,ATT00011,3H9HBL2D,3,Good content but could use more real-world examples
FB27012,ATT00012,3H9HBL2D,4,"Fantastic session, consider adding workshop elements"
FB27013,ATT00013,3H9HBL2D,2,Slides were hard to read
FB27014,ATT00014,3H9HBL2D,3,Nice presentation but too much theory
FB27015,ATT00015,3H9HBL2D,4,"Well structured, could add more interactive elements"
FB27016,ATT00016,3H9HBL2D,3,Would be better with more hands-on exercises
FB27017,ATT00017,3H9HBL2D,4,"Fantastic session, consider adding workshop elements"
FB27019,ATT00019,3H9HBL2D,3,Good content but could use more real-world examples
FB27020,ATT00020,3H9HBL2D,3,"Decent presentation, could be more interactive"
FB27021,ATT00021,3H9HBL2D,0,Needed more practical examples
FB27022,ATT00022,3H9HBL2D,3,Solid content but slides need improvement
FB27023,ATT00023,3H9HBL2D,5,"Really enjoyed it, would love more technical details"
FB27025,ATT00025,3H9HBL2D,4,"Excellent content, maybe add more advanced topics"
FB27026,ATT00026,3H9HBL2D,4,"Amazing content, perhaps add more time for questions"
FB27027,ATT00027,3H9HBL2D,4,"Well structured, could add more interactive elements"
FB27028,ATT00028,3H9HBL2D,4,"Amazing content, perhaps add more time for questions"
FB27029,ATT00029,3H9HBL2D,3,"Decent presentation, could be more interactive"
FB27030,ATT00030,3H9HBL2D,5,"Perfect pace, could include more industry examples"
FB27031,ATT00031,3H9HBL2D,5,"Fantastic session, consider adding workshop elements"
FB27032,ATT00032,3H9HBL2D,5,"Fantastic session, consider adding workshop elements"
FB27034,ATT00034,3H9HBL2D,5,"Great presentation, could include more case studies"
FB27035,ATT00035,3H9HBL2D,4,"Very informative, would love more deep dives"
FB27036,ATT00036,3H9HBL2D,5,"Great presentation, could include more case studies"
FB27037,ATT00037,3H9HBL2D,3,Good content but could use more real-world examples
FB27039,ATT00039,3H9HBL2D,5,"Excellent content, maybe add more advanced topics"
FB27040,ATT00040,3H9HBL2D,4,"Excellent content, maybe add more advanced topics"
FB27041,ATT00041,3H9HBL2D,5,"Amazing content, perhaps add more time for questions"
FB27042,ATT00042,3H9HBL2D,4,"Amazing content, perhaps add more time for questions"
FB27043,ATT00043,3H9HBL2D,2,Content felt disorganized
FB27048,ATT00048,3H9HBL2D,5,"Well structured, could add more interactive elements"
FB27049,ATT00049,3H9HBL2D,4,"Really enjoyed it, would love more technical details"
FB27050,ATT00050,3H9HBL2D,2,Could use more interactive elements
FB27051,ATT00051,3H9HBL2D,3,Would benefit from more Q&A time
FB27052,ATT00052,3H9HBL2D,5,"Fantastic session, consider adding workshop elements"
FB27054,ATT00054,3H9HBL2D,2,Slides were hard to read
FB27055,ATT00055,3H9HBL2D,5,"Really enjoyed it, would love more technical details"
FB27056,ATT00056,3H9HBL2D,3,Good content but could use more real-world examples
FB27057,ATT00057,3H9HBL2D,5,"Excellent content, maybe add more advanced topics"
FB27058,ATT00058,3H9HBL2D,3,Would benefit from more Q&A time
FB27059,ATT00059,3H9HBL2D,4,"Well structured, could add more interactive elements"
FB27061,ATT00061,3H9HBL2D,3,Would be better with more hands-on exercises
FB27063,ATT00063,3H9HBL2D,5,"Really enjoyed it, would love more technical details"
FB27064,ATT00064,3H9HBL2D,3,Would benefit from more Q&A time
FB27065,ATT00065,3H9HBL2D,5,"Well structured, could add more interactive elements"
FB27066,ATT00066,3H9HBL2D,0,More code examples would be helpful
FB27067,ATT00067,3H9HBL2D,4,"Perfect pace, could include more industry examples"
FB27068,ATT00068,3H9HBL2D,3,Good content but could use more real-world examples
FB27070,ATT00070,3H9HBL2D,5,"Very informative, would love more deep dives"
FB27071,ATT00071,3H9HBL2D,5,"Really enjoyed it, would love more technical details"
FB27072,ATT00072,3H9HBL2D,5,"Perfect pace, could include more industry examples"
FB27074,ATT00074,3H9HBL2D,4,"Fantastic session, consider adding workshop elements"
FB27076,ATT00076,3H9HBL2D,4,"Excellent content, maybe add more advanced topics"
FB27077,ATT00077,3H9HBL2D,5,"Very informative, would love more deep dives"
FB27078,ATT00078,3H9HBL2D,3,Would be better with more hands-on exercises
FB27079,ATT00079,3H9HBL2D,5,"Really enjoyed it, would love more technical details"
FB27080,ATT00080,3H9HBL2D,3,Solid content but slides need improvement
FB27081,ATT00081,3H9HBL2D,3,Interesting topic but needed more depth
FB27082,ATT00082,3H9HBL2D,5,"Perfect pace, could include more industry examples"
FB27083,ATT00083,3H9HBL2D,4,"Well structured, could add more interactive elements"
FB27084,ATT00084,3H9HBL2D,4,"Perfect pace, could include more industry examples"
FB27086,ATT00086,3H9HBL2D,4,"Very informative, would love more deep dives"
FB27088,ATT00088,3H9HBL2D,4,"Well structured, could add more interactive elements"
FB27089,ATT00089,3H9HBL2D,5,"Very informative, would love more deep dives"
FB27091,ATT00091,3H9HBL2D,4,"Very informative, would love more deep dives"
FB27093,ATT00093,3H9HBL2D,4,"Well structured, could add more interactive elements"
FB27094,ATT00094,3H9HBL2D,3,"Decent presentation, could be more interactive"
FB27095,ATT00095,3H9HBL2D,4,"Fantastic session, consider adding workshop elements"
FB27096,ATT00096,3H9HBL2D,1,Content felt disorganized
FB27097,ATT00097,3H9HBL2D,5,"Amazing content, perhaps add more time for questions"
FB27098,ATT00098,3H9HBL2D,4,"Great presentation, could include more case studies"
FB27099,ATT00099,3H9HBL2D,5,"Very informative, would love more deep dives"
FB27100,ATT00100,3H9HBL2D,5,"Amazing content, perhaps add more time for questions"
FB27101,ATT00101,3H9HBL2D,4,"Excellent content, maybe add more advanced topics"
FB27102,ATT00102,3H9HBL2D,5,"Really enjoyed it, would love more technical details"
FB27103,ATT00103,3H9HBL2D,4,"Amazing content, perhaps add more time for questions"
FB27104,ATT00104,3H9HBL2D,4,"Fantastic session, consider adding workshop elements"
FB27105,ATT00105,3H9HBL2D,2,Could use more interactive elements
FB27107,ATT00107,3H9HBL2D,5,"Fantastic session, consider adding workshop elements"
FB27109,ATT00109,3H9HBL2D,4,"Very informative, would love more deep dives"
FB27110,ATT00110,3H9HBL2D,4,"Great presentation, could include more case studies"
FB27111,ATT00111,3H9HBL2D,4,"Excellent content, maybe add more advanced topics"
FB27112,ATT00112,3H9HBL2D,3,"Decent presentation, could be more interactive"
FB27113,ATT00113,3H9HBL2D,3,Would benefit from more Q&A time
FB27114,ATT00114,3H9HBL2D,4,"Fantastic session, consider adding workshop elements"
FB27115,ATT00115,3H9HBL2D,4,"Really enjoyed it, would love more technical details"
FB27117,ATT00117,3H9HBL2D,5,"Well structured, could add more interactive elements"
FB27118,ATT00118,3H9HBL2D,2,More code examples would be helpful
FB27119,ATT00119,3H9HBL2D,3,Interesting topic but needed more depth
FB27120,ATT00120,3H9HBL2D,3,Would be better with more hands-on exercises
FB27122,ATT00122,3H9HBL2D,2,Content was too advanced for the target audience
FB27123,ATT00123,3H9HBL2D,5,"Very informative, would love more deep dives"
FB27124,ATT00124,3H9HBL2D,4,"Really enjoyed it, would love more technical details"
FB27125,ATT00125,3H9HBL2D,2,Needed more practical examples
FB27127,ATT00127,3H9HBL2D,1,Slides were hard to read
FB27128,ATT00128,3H9HBL2D,5,"Well structured, could add more interactive elements"
FB27129,ATT00129,3H9HBL2D,2,Slides were hard to read
FB27130,ATT00130,3H9HBL2D,5,"Perfect pace, could include more industry examples"
FB27133,ATT00133,3H9HBL2D,3,Solid content but slides need improvement
FB27134,ATT00134,3H9HBL2D,5,"Fantastic session, consider adding workshop elements"
FB27135,ATT00135,3H9HBL2D,3,Interesting topic but needed more depth
FB27136,ATT00136,3H9HBL2D,5,"Very informative, would love more deep dives"
FB27138,ATT00138,3H9HBL2D,5,"Fantastic session, consider adding workshop elements"
FB27139,ATT00139,3H9HBL2D,4,"Really enjoyed it, would love more technical details"
FB27140,ATT00140,3H9HBL2D,2,Slides were hard to read
FB27141,ATT00141,3H9HBL2D,5,"Really enjoyed it, would love more technical details"
FB27142,ATT00142,3H9HBL2D,4,"Amazing content, perhaps add more time for questions"
FB27143,ATT00143,3H9HBL2D,5,"Fantastic session, consider adding workshop elements"
FB27144,ATT00144,3H9HBL2D,4,"Perfect pace, could include more industry examples"
FB27145,ATT00145,3H9HBL2D,3,Interesting topic but needed more depth
FB27146,ATT00146,3H9HBL2D,5,"Perfect pace, could include more industry examples"
FB27147,ATT00147,3H9HBL2D,3,Would be better with more hands-on exercises
FB27148,ATT00148,3H9HBL2D,4,"Very informative, would love more deep dives"
FB27149,ATT00149,3H9HBL2D,4,"Very informative, would love more deep dives"
FB27150,ATT00150,3H9HBL2D,5,"Very informative, would love more deep dives"
FB27151,ATT00151,3H9HBL2D,4,"Amazing content, perhaps add more time for questions"
FB27152,ATT00152,3H9HBL2D,2,Content felt disorganized
FB27153,ATT00153,3H9HBL2D,4,"Great presentation, could include more case studies"
FB27154,ATT00154,3H9HBL2D,4,"Excellent content, maybe add more advanced topics"
FB27155,ATT00155,3H9HBL2D,5,"Great presentation, could include more case studies"
FB27157,ATT00157,3H9HBL2D,3,Good overview but could use more detailed explanations
FB27158,ATT00158,3H9HBL2D,5,"Excellent content, maybe add more advanced topics"
FB27159,ATT00159,3H9HBL2D,5,"Very informative, would love more deep dives"
FB27160,ATT00160,3H9HBL2D,2,The pace was too fast to follow
FB27161,ATT00161,3H9HBL2D,5,"Great presentation, could include more case studies"
FB27163,ATT00163,3H9HBL2D,3,Would benefit from more Q&A time
FB27164,ATT00164,3H9HBL2D,1,Content was too advanced for the target audience
FB27166,ATT00166,3H9HBL2D,4,"Excellent content, maybe add more advanced topics"
FB27167,ATT00167,3H9HBL2D,4,"Great presentation, could include more case studies"
FB27168,ATT00168,3H9HBL2D,3,Nice presentation but too much theory
FB27169,ATT00169,3H9HBL2D,3,Good overview but could use more detailed explanations
FB27171,ATT00171,3H9HBL2D,3,Would be better with more hands-on exercises
FB27172,ATT00172,3H9HBL2D,3,Would benefit from more Q&A time
FB27173,ATT00173,3H9HBL2D,5,"Fantastic session, consider adding workshop elements"
FB27174,ATT00174,3H9HBL2D,5,"Really enjoyed it, would love more technical details"
FB27175,ATT00175,3H9HBL2D,4,"Fantastic session, consider adding workshop elements"
FB27176,ATT00176,3H9HBL2D,5,"Perfect pace, could include more industry examples"
FB27177,ATT00177,3H9HBL2D,3,Interesting topic but needed more depth
FB27179,ATT00179,3H9HBL2D,2,Technical issues disrupted the flow
FB27181,ATT00181,3H9HBL2D,5,"Excellent content, maybe add more advanced topics"
FB27183,ATT00183,3H9HBL2D,5,"Amazing content, perhaps add more time for questions"
FB27184,ATT00184,3H9HBL2D,5,"Very informative, would love more deep dives"
FB27185,ATT00185,3H9HBL2D,1,Content felt disorganized
FB27186,ATT00186,3H9HBL2D,5,"Great presentation, could include more case studies"
FB27187,ATT00187,3H9HBL2D,5,"Amazing content, perhaps add more time for questions"
FB27188,ATT00188,3H9HBL2D,4,"Excellent content, maybe add more advanced topics"
FB27189,ATT00189,3H9HBL2D,5,"Amazing content, perhaps add more time for questions"
FB27190,ATT00190,3H9HBL2D,4,"Great presentation, could include more case studies"
FB27191,ATT00191,3H9HBL2D,1,Slides were hard to read
FB27192,ATT00192,3H9HBL2D,4,"Amazing content, perhaps add more time for questions"
FB27194,ATT00194,3H9HBL2D,5,"Perfect pace, could include more industry examples"
FB27196,ATT00196,3H9HBL2D,3,Good overview but could use more detailed explanations
FB27197,ATT00197,3H9HBL2D,5,"Well structured, could add more interactive elements"
FB27199,ATT00199,3H9HBL2D,4,"Well structured, could add more interactive elements"
FB27200,ATT00200,3H9HBL2D,4,"Great presentation, could include more case studies"
FB27201,ATT00201,3H9HBL2D,3,"Decent presentation, could be more interactive"
FB27202,ATT00202,3H9HBL2D,3,Nice presentation but too much theory
FB27203,ATT00203,3H9HBL2D,5,"Great presentation, could include more case studies"
FB27205,ATT00205,3H9HBL2D,5,"Amazing content, perhaps add more time for questions"
FB27206,ATT00206,3H9HBL2D,4,"Excellent content, maybe add more advanced topics"
FB27207,ATT00207,3H9HBL2D,5,"Great presentation, could include more case studies"
FB27208,ATT00208,3H9HBL2D,4,"Amazing content, perhaps add more time for questions"
FB27209,ATT00209,3H9HBL2D,3,"Decent presentation, could be more interactive"
FB27210,ATT00210,3H9HBL2D,4,"Fantastic session, consider adding workshop elements"
FB27211,ATT00211,3H9HBL2D,5,"Great presentation, could include more case studies"
FB27212,ATT00212,3H9HBL2D,5,"Great presentation, could include more case studies"
FB27213,ATT00213,3H9HBL2D,5,"Perfect pace, could include more industry examples"
FB27214,ATT00214,3H9HBL2D,5,"Amazing content, perhaps add more time for questions"
FB27215,ATT00215,3H9HBL2D,3,Would benefit from more Q&A time
FB27216,ATT00216,3H9HBL2D,4,"Great presentation, could include more case studies"
FB27217,ATT00217,3H9HBL2D,3,Would be better with more hands-on exercises
FB27218,ATT00218,3H9HBL2D,5,"Well structured, could add more interactive elements"
FB27219,ATT00219,3H9HBL2D,5,"Really enjoyed it, would love more technical details"
FB27220,ATT00220,3H9HBL2D,5,"Excellent content, maybe add more advanced topics"
